timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,reject_flag,scenario_label,production_risk_score
2026-09-12T09:09:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.208,3.476,0.63,498.149,44.898,32.179,1.185,30.985,0,compression_force_high,23
2026-09-12T09:09:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.833,3.835,0.559,495.944,44.895,32.05,1.342,31.062,0,compression_force_high,18
2026-09-12T09:09:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.211,3.61,0.654,496.09,45.051,32.054,1.374,30.913,0,compression_force_high,23
2026-09-12T09:09:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.492,3.337,0.711,500.265,45.167,32.176,1.254,31.012,0,compression_force_high,27
2026-09-12T09:09:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.97,3.481,0.619,499.775,44.678,32.043,1.278,31.144,0,compression_force_high,20
2026-09-12T09:09:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.535,3.518,0.644,499.49,45.078,32.179,1.227,30.839,0,compression_force_high,27
2026-09-12T09:09:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.566,3.557,0.69,500.104,44.948,32.484,1.114,30.797,0,compression_force_high,28
2026-09-12T09:09:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.752,3.529,0.633,498.83,44.599,32.467,1.256,31.061,0,compression_force_high,31
2026-09-12T09:09:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.438,3.39,0.668,502.171,44.559,32.149,1.26,31.012,0,compression_force_high,26
2026-09-12T09:09:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.972,3.48,0.632,500.726,44.894,32.191,1.159,30.938,0,compression_force_high,20
2026-09-12T09:09:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.561,3.481,0.671,497.405,45.304,31.637,1.208,30.973,0,compression_force_high,28
2026-09-12T09:09:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.033,3.467,0.699,503.478,44.953,31.911,1.05,31.206,0,compression_force_high,20
2026-09-12T09:09:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.961,3.391,0.654,501.468,45.305,32.544,1.26,30.942,0,compression_force_high,19
2026-09-12T09:09:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.089,3.479,0.682,501.91,45.123,31.526,1.155,31.175,0,compression_force_high,21
2026-09-12T09:09:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.137,3.49,0.759,499.852,45.285,32.46,1.261,30.948,0,compression_force_high,22
2026-09-12T09:10:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.662,3.397,0.676,501.184,45.234,31.724,1.216,30.754,0,compression_force_high,15
2026-09-12T09:10:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.066,3.564,0.563,501.633,45.366,31.641,1.179,31.206,0,compression_force_high,21
2026-09-12T09:10:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.467,3.548,0.654,497.256,44.973,32.322,1.207,31.087,0,compression_force_high,27
2026-09-12T09:10:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.239,3.395,0.633,497.894,44.728,31.995,1.182,30.887,0,compression_force_high,23
2026-09-12T09:10:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.548,3.388,0.667,500.997,45.333,32.086,1.263,31.009,0,compression_force_high,28
2026-09-12T09:10:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.973,3.603,0.717,499.751,45.419,32.231,1.36,30.978,0,compression_force_high,20
2026-09-12T09:10:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.132,3.507,0.621,500.397,44.952,32.041,1.193,30.883,0,compression_force_high,22
2026-09-12T09:10:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.245,3.652,0.647,497.318,44.597,31.919,1.222,30.858,0,compression_force_high,23
2026-09-12T09:10:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.906,3.567,0.778,501.744,44.801,31.971,1.19,30.847,0,compression_force_high,19
2026-09-12T09:10:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.027,3.483,0.682,500.506,44.863,32.127,1.242,30.882,0,compression_force_high,20
2026-09-12T09:10:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.092,3.577,0.695,500.811,45.236,32.367,1.078,31.057,0,compression_force_high,21
2026-09-12T09:10:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.815,3.636,0.707,498.825,45.136,32.194,1.152,31.023,0,compression_force_high,31
2026-09-12T09:10:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.087,3.398,0.663,502.103,45.0,32.384,1.319,30.882,0,compression_force_high,21
2026-09-12T09:10:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.445,3.44,0.683,501.436,44.841,32.231,1.094,31.141,0,compression_force_high,26
2026-09-12T09:10:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,20.804,3.479,0.622,501.352,45.051,31.452,1.092,30.93,0,compression_force_high,17
2026-09-12T09:10:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.831,3.696,0.677,502.846,44.849,32.104,1.21,30.87,0,compression_force_high,32
2026-09-12T09:10:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.415,3.457,0.668,500.991,44.89,31.867,1.048,31.061,0,compression_force_high,26
2026-09-12T09:10:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.498,3.497,0.672,499.009,44.807,31.849,1.173,31.026,0,compression_force_high,27
2026-09-12T09:10:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.37,3.447,0.597,499.185,44.651,31.835,1.243,31.021,0,compression_force_high,25
2026-09-12T09:10:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.51,3.473,0.686,497.643,45.088,31.821,1.222,30.982,0,compression_force_high,27
2026-09-12T09:10:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.415,3.537,0.624,497.574,44.903,31.686,1.212,30.927,0,compression_force_high,26
2026-09-12T09:10:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.226,3.544,0.666,499.631,44.942,32.228,1.178,31.031,0,compression_force_high,23
2026-09-12T09:10:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.276,3.567,0.644,501.036,44.945,31.812,1.104,30.975,0,compression_force_high,24
2026-09-12T09:10:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.478,3.344,0.7,502.051,44.593,31.465,1.078,31.019,0,compression_force_high,27
2026-09-12T09:10:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.37,3.358,0.637,502.666,44.901,32.279,1.275,30.996,1,compression_force_high,39
2026-09-12T09:10:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.88,3.612,0.594,499.651,44.874,32.007,1.103,30.88,0,compression_force_high,32
2026-09-12T09:10:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.662,3.499,0.705,500.421,45.286,32.328,1.291,30.576,0,compression_force_high,29
2026-09-12T09:10:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.444,3.556,0.597,498.944,45.134,32.012,1.172,31.208,0,compression_force_high,26
2026-09-12T09:10:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.555,3.633,0.648,500.198,44.928,31.79,1.182,30.836,0,compression_force_high,28
2026-09-12T09:10:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.858,3.514,0.632,501.589,44.792,31.508,1.234,30.835,0,compression_force_high,32
2026-09-12T09:10:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.309,3.52,0.689,498.443,44.822,32.377,1.087,31.102,0,compression_force_high,24
2026-09-12T09:10:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.834,3.413,0.645,498.28,44.867,31.962,1.143,30.802,0,compression_force_high,32
2026-09-12T09:10:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.926,3.427,0.682,499.692,45.563,32.14,1.092,30.835,0,compression_force_high,33
2026-09-12T09:10:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.489,3.449,0.584,497.748,45.003,31.609,1.192,31.028,0,compression_force_high,27
2026-09-12T09:10:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.472,3.572,0.653,502.187,45.133,31.947,1.187,31.055,0,compression_force_high,27
2026-09-12T09:10:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.872,3.297,0.687,498.878,45.227,32.045,1.148,31.0,0,compression_force_high,32
2026-09-12T09:10:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.183,3.41,0.582,499.489,45.252,32.397,1.283,30.746,1,compression_force_high,37
2026-09-12T09:10:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.727,3.443,0.643,497.81,44.945,31.704,1.386,31.007,0,compression_force_high,30
2026-09-12T09:10:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.662,3.351,0.688,501.167,45.232,32.087,1.163,30.913,0,compression_force_high,29
2026-09-12T09:10:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.606,3.451,0.677,498.897,45.057,32.188,1.164,31.117,0,compression_force_high,28
2026-09-12T09:10:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.951,3.546,0.649,500.347,44.828,31.79,1.22,31.107,0,compression_force_high,33
2026-09-12T09:10:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.782,3.56,0.641,498.434,45.002,32.096,1.145,30.929,0,compression_force_high,31
2026-09-12T09:10:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.721,3.522,0.591,500.549,45.052,32.051,1.155,31.034,0,compression_force_high,30
2026-09-12T09:10:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.564,3.409,0.682,497.343,44.871,31.856,1.252,30.827,0,compression_force_high,28
2026-09-12T09:10:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.722,3.37,0.716,499.447,44.896,32.028,1.269,30.751,0,compression_force_high,30
2026-09-12T09:10:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.597,3.526,0.625,497.115,44.858,32.039,1.226,31.235,0,compression_force_high,28
2026-09-12T09:10:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.454,3.322,0.602,501.946,44.821,31.62,1.265,30.911,0,compression_force_high,26
2026-09-12T09:10:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.239,3.526,0.624,501.788,45.163,32.375,1.167,30.962,1,compression_force_high,37
2026-09-12T09:10:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.352,3.633,0.66,498.3,44.791,31.642,1.121,30.975,1,compression_force_high,39
2026-09-12T09:10:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.62,3.586,0.547,498.398,44.864,32.152,1.242,30.852,0,compression_force_high,29
2026-09-12T09:10:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.031,3.375,0.662,497.56,45.026,32.367,1.363,31.13,1,compression_force_high,34
2026-09-12T09:10:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.691,3.438,0.613,498.78,44.65,31.842,1.289,31.268,0,compression_force_high,30
2026-09-12T09:10:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.115,3.524,0.677,496.839,44.831,32.201,1.181,30.956,1,compression_force_high,36
2026-09-12T09:10:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.246,3.271,0.697,498.376,45.113,32.0,1.258,31.119,1,compression_force_high,37
2026-09-12T09:10:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.737,3.6,0.67,502.851,44.894,32.297,1.258,30.947,0,compression_force_high,30
2026-09-12T09:10:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.314,3.455,0.687,499.799,45.022,32.017,1.281,30.99,1,compression_force_high,38
2026-09-12T09:10:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.209,3.572,0.616,501.848,45.295,32.128,1.232,30.898,1,compression_force_high,37
2026-09-12T09:10:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.421,3.316,0.656,503.1,44.862,32.135,1.142,31.079,1,compression_force_high,40
2026-09-12T09:10:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.677,3.451,0.624,500.203,44.66,32.377,1.225,30.941,0,compression_force_high,29
2026-09-12T09:10:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.504,3.497,0.66,500.577,45.318,32.039,1.115,31.011,1,compression_force_high,41
2026-09-12T09:11:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.218,3.497,0.624,498.384,44.661,32.12,1.133,30.923,1,compression_force_high,37
2026-09-12T09:11:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.256,3.63,0.609,499.297,44.921,32.126,1.117,30.904,1,compression_force_high,38
2026-09-12T09:11:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.244,3.428,0.609,499.978,44.817,31.932,1.303,30.979,1,compression_force_high,37
2026-09-12T09:11:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.102,3.444,0.589,500.355,45.203,32.316,1.428,30.965,1,compression_force_high,35
2026-09-12T09:11:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.21,3.368,0.724,501.983,45.192,32.149,1.189,30.695,1,compression_force_high,37
2026-09-12T09:11:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.517,3.58,0.66,498.347,45.174,32.075,1.216,30.867,1,compression_force_high,41
2026-09-12T09:11:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.866,3.489,0.646,497.92,45.347,31.89,1.195,31.031,0,compression_force_high,32
2026-09-12T09:11:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.606,3.407,0.643,497.451,45.21,32.107,1.213,31.034,1,compression_force_high,42
2026-09-12T09:11:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.715,3.487,0.627,498.842,45.206,32.147,1.238,30.922,1,compression_force_high,44
2026-09-12T09:11:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.373,3.572,0.654,499.736,45.095,32.1,1.162,30.963,1,compression_force_high,39
2026-09-12T09:11:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.753,3.572,0.646,503.099,44.643,32.042,1.247,30.916,0,compression_force_high,31
2026-09-12T09:11:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.382,3.534,0.671,499.533,44.365,32.02,1.208,30.912,1,compression_force_high,39
2026-09-12T09:11:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.889,3.563,0.666,503.159,44.839,32.296,1.201,30.94,0,compression_force_high,32
2026-09-12T09:11:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.413,3.605,0.629,503.141,45.004,31.692,1.109,31.129,1,compression_force_high,40
2026-09-12T09:11:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.132,3.511,0.654,499.775,45.196,31.88,1.111,30.724,1,compression_force_high,36
2026-09-12T09:11:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.267,3.468,0.7,498.592,45.205,31.928,1.338,30.883,1,compression_force_high,38
2026-09-12T09:11:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.201,3.581,0.698,501.688,44.733,32.272,1.199,30.805,1,compression_force_high,37
2026-09-12T09:11:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.17,3.458,0.618,502.612,45.107,32.285,1.13,30.8,1,compression_force_high,36
2026-09-12T09:11:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.467,3.504,0.685,501.32,45.031,32.2,1.206,31.025,1,compression_force_high,41
2026-09-12T09:11:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.907,3.655,0.608,496.836,45.271,31.891,1.189,30.941,1,compression_force_high,47
2026-09-12T09:11:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.458,3.45,0.602,496.43,44.522,31.736,1.298,30.887,1,compression_force_high,40
2026-09-12T09:11:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.373,3.635,0.703,498.886,45.142,31.906,1.045,31.115,1,compression_force_high,39
2026-09-12T09:11:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.424,3.395,0.658,500.667,45.033,31.758,1.186,31.037,1,compression_force_high,40
2026-09-12T09:11:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.618,3.474,0.607,500.849,45.247,31.851,1.24,31.126,1,compression_force_high,43
2026-09-12T09:11:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.716,3.661,0.661,502.815,45.27,31.793,1.225,31.028,1,compression_force_high,44
2026-09-12T09:11:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.242,3.46,0.57,501.421,45.17,32.288,1.308,30.927,1,compression_force_high,37
2026-09-12T09:11:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.402,3.685,0.693,498.525,44.528,31.943,1.115,31.008,1,compression_force_high,40
2026-09-12T09:11:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.732,3.326,0.661,497.568,45.496,32.013,1.238,30.875,1,compression_force_high,44
2026-09-12T09:11:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.876,3.385,0.612,502.345,44.77,32.207,1.234,30.987,0,compression_force_high,32
2026-09-12T09:11:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.79,3.434,0.689,501.075,45.03,31.641,1.21,31.03,0,compression_force_high,31
2026-09-12T09:11:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.364,3.552,0.622,495.984,44.871,31.827,1.298,31.086,1,compression_force_high,39
2026-09-12T09:11:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.499,3.434,0.672,502.988,44.807,31.84,1.292,31.058,1,compression_force_high,41
2026-09-12T09:11:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.404,3.639,0.672,498.114,45.055,31.998,1.332,31.073,1,compression_force_high,40
2026-09-12T09:11:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.675,3.516,0.671,497.222,44.709,32.097,1.232,30.952,1,compression_force_high,43
2026-09-12T09:11:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,21.994,3.369,0.672,500.254,44.872,31.768,1.221,30.982,0,compression_force_high,34
2026-09-12T09:11:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.522,3.439,0.656,500.565,44.875,32.416,1.153,31.02,1,compression_force_high,41
2026-09-12T09:11:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.146,3.38,0.687,501.453,45.043,31.832,1.228,30.881,1,compression_force_high,36
2026-09-12T09:11:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.893,3.185,0.635,498.406,45.259,31.951,1.299,31.173,1,compression_force_high,47
2026-09-12T09:11:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.734,3.303,0.62,499.002,45.08,32.095,1.094,31.094,1,compression_force_high,44
2026-09-12T09:11:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.336,3.458,0.66,499.74,45.314,32.285,1.094,30.865,1,compression_force_high,39
2026-09-12T09:11:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.955,3.514,0.675,500.05,45.246,32.193,1.263,30.919,1,compression_force_high,47
2026-09-12T09:11:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.817,3.307,0.64,498.729,44.845,31.766,1.039,31.149,1,compression_force_high,45
2026-09-12T09:11:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.6,3.479,0.67,502.13,45.267,31.892,1.215,30.891,1,compression_force_high,42
2026-09-12T09:11:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.879,3.503,0.686,501.655,45.156,32.134,1.207,30.851,1,compression_force_high,46
2026-09-12T09:11:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.779,3.702,0.633,498.645,45.124,32.419,1.117,30.71,1,compression_force_high,45
2026-09-12T09:11:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.528,3.512,0.644,499.479,44.899,31.838,1.134,31.043,1,compression_force_high,41
2026-09-12T09:11:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.874,3.31,0.713,500.883,45.111,31.929,1.22,30.865,1,compression_force_high,46
2026-09-12T09:11:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.17,3.67,0.64,497.363,44.939,32.148,1.168,30.905,1,compression_force_high,50
2026-09-12T09:11:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.785,3.395,0.703,501.891,45.133,31.823,1.217,31.133,1,compression_force_high,45
2026-09-12T09:11:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.167,3.525,0.706,503.623,44.81,32.069,1.284,31.145,1,compression_force_high,36
2026-09-12T09:11:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.252,3.259,0.656,500.997,44.975,31.918,1.302,31.177,1,compression_force_high,38
2026-09-12T09:11:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.614,3.519,0.604,503.471,44.719,31.732,1.129,30.874,1,compression_force_high,43
2026-09-12T09:11:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.151,3.779,0.66,499.328,45.144,31.773,1.307,30.996,1,compression_force_high,50
2026-09-12T09:11:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.924,3.417,0.642,496.761,45.004,32.223,1.052,30.879,1,compression_force_high,47
2026-09-12T09:11:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.687,3.463,0.646,499.91,45.057,31.991,1.065,31.038,1,compression_force_high,44
2026-09-12T09:11:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.17,3.531,0.579,500.465,45.095,31.753,1.206,31.153,1,compression_force_high,50
2026-09-12T09:11:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.3,3.515,0.67,499.67,44.918,32.346,1.277,31.074,1,compression_force_high,52
2026-09-12T09:11:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.713,3.676,0.692,497.417,45.218,32.042,1.222,30.758,1,compression_force_high,44
2026-09-12T09:11:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.464,3.619,0.619,501.625,44.735,31.631,1.353,31.109,1,compression_force_high,40
2026-09-12T09:11:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.851,3.527,0.622,500.712,45.236,31.896,1.239,30.797,1,compression_force_high,46
2026-09-12T09:12:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.404,3.621,0.649,499.331,45.282,31.874,1.23,30.962,1,compression_force_high,54
2026-09-12T09:12:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.655,3.625,0.634,500.928,44.931,31.966,1.186,30.921,1,compression_force_high,43
2026-09-12T09:12:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.132,3.49,0.685,501.494,45.244,31.877,1.253,30.979,1,compression_force_high,50
2026-09-12T09:12:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.934,3.414,0.631,501.26,44.932,31.818,1.268,31.043,1,compression_force_high,47
2026-09-12T09:12:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.612,3.513,0.695,502.192,44.893,31.722,1.171,31.161,1,compression_force_high,43
2026-09-12T09:12:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.175,3.225,0.684,495.564,45.387,32.211,1.168,31.013,1,compression_force_high,50
2026-09-12T09:12:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.165,3.441,0.669,499.741,44.95,32.381,1.037,31.006,1,compression_force_high,50
2026-09-12T09:12:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.603,3.478,0.622,505.093,44.897,31.966,1.151,31.107,1,compression_force_high,42
2026-09-12T09:12:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.864,3.421,0.725,501.562,45.054,32.603,1.149,30.902,1,compression_force_high,46
2026-09-12T09:12:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.798,3.644,0.625,502.381,44.874,31.546,1.136,31.034,1,compression_force_high,45
2026-09-12T09:12:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.367,3.656,0.665,501.368,44.471,32.066,1.203,30.963,1,compression_force_high,53
2026-09-12T09:12:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.86,3.606,0.696,503.929,44.961,31.801,1.351,30.962,1,compression_force_high,46
2026-09-12T09:12:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.914,3.334,0.667,501.211,45.169,32.056,1.244,31.067,1,compression_force_high,47
2026-09-12T09:12:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.217,3.641,0.684,500.378,44.893,32.201,1.154,30.982,1,compression_force_high,51
2026-09-12T09:12:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.886,3.756,0.611,501.328,45.135,32.219,1.197,31.01,1,compression_force_high,46
2026-09-12T09:12:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.045,3.174,0.619,502.728,44.837,32.034,1.411,30.884,1,compression_force_high,49
2026-09-12T09:12:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.972,3.47,0.57,498.263,44.714,32.136,1.18,30.744,1,compression_force_high,48
2026-09-12T09:12:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.354,3.617,0.636,501.893,45.117,31.771,1.222,31.022,1,compression_force_high,53
2026-09-12T09:12:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,22.906,3.377,0.666,504.613,44.993,32.053,1.116,30.969,1,compression_force_high,47
2026-09-12T09:12:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.097,3.455,0.624,499.903,44.887,32.31,1.364,30.909,1,compression_force_high,49
2026-09-12T09:12:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.065,3.552,0.673,498.473,44.886,32.147,1.069,31.266,1,compression_force_high,49
2026-09-12T09:12:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.264,3.464,0.644,497.853,45.361,31.979,1.165,31.211,1,compression_force_high,52
2026-09-12T09:12:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.482,3.477,0.667,499.336,44.928,31.945,1.224,31.131,1,compression_force_high,55
2026-09-12T09:12:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,23.76,3.239,0.743,502.049,45.003,31.892,1.051,31.143,1,compression_force_high,59
